Product Code,Name,Brand,Category Hierarchy,Stock,Price,Size,EAN,SKU
BP_102158386,GelÃ©e de rose purifiante pour les mains,DIOR,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,56.99,100ML,3348901576376,102158386
BP_102601536,Coffret eau de parfum + lait pour le corps,HUGO BOSS,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,76.99,,3616304197925,102601536
BP_101680594,Eau de cologne bella storia,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,27.99,60ML,Non spÃ©cifiÃ©,101680594
BP_102601472,Coffret eau de parfum + lait pour le corps,CASTELBAJAC,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,56.75,,3516642342851,102601472
BP_101745415,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,3701250400684,101745415
BP_101708340,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,Non spÃ©cifiÃ©,101708340
BP_101874196,Eau de toilette,Nina Ricci,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,88.99,50ML,Non spÃ©cifiÃ©,101874188
BP_102138123,IdÃ´le Aura - Eau de Parfum Femme - Florale & Lumineuse,LancÃ´me,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,79.99,25ML,3614273476782,102138123
BP_101955244,Eau de parfum,CHOPARD,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,57.99,40ML,7640177362117,101955244
BP_102406124,Eau de parfum intense,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,76.55,30ML,3614273673433,102406124
BP_101194140,Eau de Parfum Vaporisateur Rechargeable,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,128.09,90ML,3439600018400,101194123
BP_102517334,Eau de parfum intense,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,56.75,30ML,3349668614455,102517334
BP_101902679,Eau de parfum,MAUBOUSSIN,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,69.29,90ML,Non spÃ©cifiÃ©,101902687
BP_102975159,Coffret eau de parfum + vaporisateur de voyage,DOLCE&GABBANA,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,79.85,,8057971185429,102975159
BP_100005074,PARFUM FLACON,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,187.99,7.5ML,3145891209501,100005074
BP_101423125,Eau de Toilette,MIU MIU,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,117.99,50ML,3614223487332,101423096
BP_102610361,Eau de toilette,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,94.37,125ML,8057971180370,102610361
BP_101906160,Eau de parfum,BURBERRY,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,122.49,100ML,Non spÃ©cifiÃ©,101906186
BP_101628147,Eau de Parfum,Rochas,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,73.99,30ML,Non spÃ©cifiÃ©,101628147
BP_101708315,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,Non spÃ©cifiÃ©,101708315
BP_101190229,DÃ©odorant d'Ã©clat en spray,Mugler,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,59.99,100ML,3439600019582,101190229
BP_101708307,Eau de parfum,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,Non spÃ©cifiÃ©,101708307
BP_100632110,Eau de Parfum Vaporisateur,Clinique,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,114.79,100ML,20714711733,100632101
BP_102964273,Coffret eau de parfum + vaporisateur voyage,Mugler,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,143.99,,3614274164817,102964273
BP_101732201,Eau de Parfum,Elizabeth Arden,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,53.99,50ML,0085805219758,101732201
BP_102610416,Eau de toilette,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,123.99,100ML,8057971182053,102610416
BP_102401155,Coffret eau de parfum & vaporisateur de voyage,Sisley,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,84.69,,3473311986320,102401155
BP_101577870,La Vie est Belle en Rose - Eau de Toilette Femme - Florale & FruitÃ©e,LancÃ´me,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,118.99,50ML,Non spÃ©cifiÃ©,101577870
BP_102049913,Eau de parfum,LOLITA LEMPICKA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,68.99,30ML,Non spÃ©cifiÃ©,102049930
BP_100376110,Ã‰MULSION HYDRATANTE POUR LE CORPS,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,85.99,200ML,3145891137408,100376110
BP_102056101,Eau de parfum intense,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,88.99,30ML,Non spÃ©cifiÃ©,102056099
BP_100013364,Shalimar Extrait de Parfum,Guerlain,Parfum/Parfum Femme/Extrait de Parfum/undefined,outOfStock,374.99,30ML,3346470121904,100013366
BP_100012840,ORGANZA <br/> Eau de Parfum,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,126.99,50ML,3274872389960,100012840
BP_100152909,Eau de toilette,HermÃ¨s,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,112.99,35ML,3346130012696,100152909
BP_100489093,Extrait de Parfum,DIOR,Parfum/Parfum Femme/Extrait de Parfum/undefined,outOfStock,277.99,15ML,3348901197663,100489093
BP_102628229,Coffret miniatures,MOSCHINO,Parfum/Parfum Mixte/Eau de parfum/undefined,outOfStock,59.99,,8011003869541,102628229
BP_100219632,Eau de Parfum Pour Elle floriental chyprÃ© fruitÃ©,Valentino,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,160.99,80ML,8411061725948,100219632
BP_102316196,Brume cheveux parfumÃ©e protectrice UV,PINK SUGAR,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,17.99,100ML,8054609782272,102316196
BP_101262405,Eau de parfum ,INTIMACY,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,39.99,30ML,8719179113214,101262405
BP_100934142,Lait pour le corps,ZADIG & VOLTAIRE,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,43.99,200ML,3423474892051,100934142
BP_102119483,Eau de Parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,85.99,30ML,3614273347877,102119475
BP_101680560,Eau de cologne indigo kimono,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,27.99,60ML,Non spÃ©cifiÃ©,101680560
BP_101680586,Eau de cologne bloom boum,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,27.99,60ML,Non spÃ©cifiÃ©,101680586
BP_102573192,CrÃ¨me pour les mains,MAISON MARGIELA,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,29.99,30ML,3614273567275,102573192
BP_100200579,Eau de Toilette,Marc Jacobs,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,135.99,75ML,3607342221161,100200579
BP_102545159,LIGHT BLUE,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,144.99,100ML,8057971183494,102545167
BP_101637300,"COFFRET IL Ã‰TAIT UNE ROSE, ALORS ON DANSE ET FEMME PARFAITE",MARGOT & TITA,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,38.99,,Non spÃ©cifiÃ©,101637300
BP_101310171,Lait pour le corps,TIFFANY & Co,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,65.99,200ML,3614222402152,101310171
BP_101433121,Eau de Toilette,Kenzo,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,57.99,30ML,3274872357129,101433121
BP_100005177,PARFUM FLACON,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,375.99,14ML,3145891130324,100005178
BP_102316209,Brume corps parfumÃ©e hydratante,PINK SUGAR,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,19.99,236ML,8054609782296,102316209
BP_100899105,Eau de Toilette,LITTLE MARCEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,31.99,30ML,3439660301009,100899105
BP_100232394,Parfum,HermÃ¨s,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,123.19,100ML,3346130012689,100232394
BP_100235894,EAU DE TOILETTE TWIST AND SPRAY - RECHARGE,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,136.99,60ML,3145891263053,100235894
BP_100235860,EAU DE TOILETTE TWIST AND SPRAY,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,163.99,60ML,3145891263008,100235860
BP_101971121,Eau de toilette,CHLOE,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,140.99,75ML,Non spÃ©cifiÃ©,101971156
BP_100236011,EAU DE TOILETTE TWIST AND SPRAY - RECHARGE,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,136.99,60ML,3145891361100,100236011
BP_100011729,Lait pour le corps,Jean Paul Gaultier,Soin Corps/Hydratant et Nourrissant/undefined/undefined,outOfStock,59.99,200ML,8435415011372,100011729
BP_100089014,Angel Parfum en CrÃ¨me pour le Corps,Mugler,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,104.99,200ML,3439600421316,100089014
BP_100089065,Angel Parfum en Spray DÃ©odorant,Mugler,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,59.99,100ML,3439600470017,100089065
BP_101559209,Eau de parfum 30ML,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,Non spÃ©cifiÃ©,101559209
BP_101417374,Spray,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,83.99,150mL,3145891055900,101417374
BP_101485318,GEL MOUSSANT POUR LA DOUCHE,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,75.99,200ML,3145891209600,101485318
BP_102483103,Eau de toilette - recharge,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,87.49,102ML,3614273744690,102483103
BP_101498047,Eau de parfum Intimacy Pink,INTIMACY,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,34.99,30ML,8719179263179,101498047
BP_102256111,Brume parfumÃ©e cheveux,HermÃ¨s,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,65.99,50ML,3346130412342,102256111
BP_102047096,Eau de parfum,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,103.99,50ML,3349668588664,102047117
BP_101602705,Eau de Parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,119.69,100ML,Non spÃ©cifiÃ©,102036522
BP_100013447,L'Heure Bleue Extrait de Parfum,Guerlain,Parfum/Parfum Femme/Extrait de Parfum/undefined,outOfStock,374.99,30ML,3346470150256,100013447
BP_102326108,Eau de parfum,Molinard,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,92.99,75ML,3305400140057,102326108
BP_100232415,Parfum,HermÃ¨s,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,123.19,125ML,3346132101909,100232415
BP_100043831,Lait pour le corps,Issey Miyake,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,69.99,200ML,3423470481112,100043831
BP_101758128,Brume Corps et Cheveux,Kenzo,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,48.99,100ML,Non spÃ©cifiÃ©,101758128
BP_101929370,Eau de parfum intense - twist & spray recharge,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,111.99,21ML,3145891166101,101929370
BP_102524403,Coffret eau de parfum +  format voyage,COURRÃˆGES,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,95.19,,3442180006194,102524403
BP_102313358,Eau de cologne Rose,4711,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,23.79,100ML,4011700757053,102313358
BP_101990517,Eau de parfum,EISENBERG,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,126.99,30ML,Non spÃ©cifiÃ©,101990517
BP_100005129,CRÃˆME POUR LE CORPS,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,121.99,150G,3145891168303,100005129
BP_102561212,Eau de parfum,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,119.99,50ML,3616305254986,102561212
BP_100194674,CONCENTRÃ‰ DE PAMPLEMOUSSE ROSE Eau de toilette,HermÃ¨s,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,100.09,100ML,3346132100025,100194674
BP_102293393,Flora salvaggia - recharge,Guerlain,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,191.99,200ML,3346470144163,102293393
BP_100644330,Eau de parfum,DIESEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,99.99,50ML,3614270415616,100644348
BP_100517146,CRÃˆME POUR LE CORPS,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,121.99,150G,3145891137309,100517146
BP_101724454,Gel douche parfumÃ© pour le corps,Jean Paul Gaultier,Soin Corps/HygiÃ¨ne et Bain/Bain et Douche/undefined,outOfStock,48.99,200ML,Non spÃ©cifiÃ©,101724454
BP_100007786,Eau de toilette - rechargeable,JEAN COUTURIER,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,51.79,100ML,3439660761070,100007786
BP_100005226,PARFUM TENDRE POUR LES CHEVEUX,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,92.99,35ML,3145891129908,100005226
BP_100005219,Ã‰MULSION POUR LE CORPS,CHANEL,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,79.99,200ML,3145891129403,100005219
BP_102199129,Savon parfumÃ©,HermÃ¨s,Parfum/Parfum Femme/Produit complÃ©mentaire/undefined,outOfStock,38.99,100g,3346130010081,102199129
BP_102069228,Orchid leather,Van Cleef & Arpels,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,185.99,75ML,3386460126014,102069228
BP_102077981,Coffret 2 eaux de parfums Ã  mixer,MARGOT & TITA,IdÃ©es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,24.99,,3701250401315,102077981
BP_102524391,Coffret eau de parfum + vaporisateur de sac,COURRÃˆGES,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,153.0,,3442180006170,102524391
BP_103092091,Eau de toilette Ã©dition limitÃ©e,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,152.99,50ML,3145891055870,103092091
BP_103088092,Eau de parfum,ATKINSONS,Homme/Parfum Homme/Eau de parfum/undefined,outOfStock,188.99,100ML,8011003866120,103088092
BP_103260112,Coffret - eau de parfum + vaporisateur de voyage + lait corps,Kenzo,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,149.0,,3274872472891,103260112
BP_103144162,CF24 LCDP LIBR.50ML,Yves Saint Laurent,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,81.89,,3605061444205,103144162
BP_102608826,Coffret eau de parfum + 2X miniatures,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,127.99,,3605061409532,102608826
